timestamp,Reference,Sensor A,Sensor B,Sensor C
2021-10-10 07:00:00,14.198678200666665,21.98140531922773,22.854743823603048,24.024808331750503
2021-10-10 08:00:00,13.982157841000001,20.844971899949577,22.32081800490833,23.311302805340954
2021-10-10 09:00:00,9.373443374166667,12.35089577819244,12.947678720157592,14.241919159964672
2021-10-10 10:00:00,6.515041898566667,7.175743217641865,7.945133469984377,8.837308617241161
2021-10-10 11:00:00,6.165099080983334,6.229105213607046,6.886854549733012,7.957291355534433
2021-10-10 12:00:00,7.0768469354,7.087029868019429,7.878828757861495,8.53236939392378
2021-10-10 13:00:00,5.094941171466667,5.00297662591224,5.580638559686718,6.312554372198405
2021-10-10 14:00:00,4.8969202844833335,4.213536150617347,4.828601189709172,5.571557532014971
2021-10-10 15:00:00,4.531472512966666,3.671684173037337,3.8264566315661255,4.76298657088577
2021-10-10 16:00:00,4.864080392783333,3.943495264698859,4.218430777669584,4.7368725265652545
2021-10-10 17:00:00,6.437034678616667,6.935055728866605,7.857419479710508,7.968463328052235
2021-10-10 18:00:00,7.13938247385,8.097798986994636,8.637827784512806,8.689455456473834
2021-10-10 19:00:00,8.4217852356,10.330460058772148,10.680874362766057,11.219960448988282
2021-10-10 20:00:00,9.545694761366667,11.932716473327043,12.297830949151317,12.908343292471661
2021-10-10 21:00:00,12.185313351,16.018143195462915,16.445466760984992,17.39191786791495
2021-10-10 22:00:00,11.113541729116667,14.723646235140592,14.945456022787882,15.969893637963954
2021-10-10 23:00:00,10.771817201616669,12.65688152723798,13.032028529135921,13.845949619977132
2021-10-11 00:00:00,11.147729153999999,13.293168843822208,13.69288275144199,14.383068622899193
2021-10-11 01:00:00,11.529546963,14.147005557730191,14.450289426776827,15.23525098807233
2021-10-11 02:00:00,11.21405775,13.2564793228431,13.549204720221041,14.195974691608852
2021-10-11 03:00:00,11.238047174666667,12.802942592125788,13.288839440205729,13.940024777342103
2021-10-11 04:00:00,10.390298845316666,12.629714830851166,12.96083377073328,13.888376782732157
2021-10-11 05:00:00,11.878508244,13.513071311969554,13.94858588584431,14.951300562769026
2021-10-11 06:00:00,11.446282698666666,15.642427459130436,16.04940450799815,16.70584400144539
2021-10-11 07:00:00,13.349332795499999,20.663413624574726,21.515658643829813,22.902925473998764
2021-10-11 08:00:00,11.691134535666668,15.178128047707295,16.74219237254591,17.92882859178038
2021-10-11 09:00:00,12.662889223999999,17.007675018101654,17.842921636864425,19.339712414835418
2021-10-11 10:00:00,11.807421689666667,15.759109889685268,16.463804784408595,17.484182528339495
2021-10-11 11:00:00,12.038615192850001,12.526967883495217,13.788076276781574,14.732450341472726
2021-10-11 12:00:00,7.825293687016667,6.47412417633702,6.710023879124209,7.239397265270681
2021-10-11 13:00:00,7.281572217699999,6.00835548531554,5.2650144760740965,6.676707536853878
