timestamp_local,wd,ws,pm1,pm25,pm10,temp,rh
2023-10-10 08:00:00,210.07999999999998,0.6739999999999999,5.9998233333333335,6.437213333333333,13.527366666666667,12.771666666666667,79.16166666666666
2023-10-10 09:00:00,208.25,0.982,7.091915,7.439710000000001,12.728003333333334,14.271666666666667,74.02666666666667
2023-10-10 10:00:00,150.20499999999998,1.4651666666666665,8.071013333333333,8.500866666666667,14.596331666666666,19.456666666666667,56.080000000000005
2023-10-10 11:00:00,229.21166666666664,1.3673333333333335,5.662871666666666,6.0743583333333335,11.303943333333333,25.81,36.87166666666667
2023-10-10 12:00:00,192.28166666666667,1.7488333333333332,5.392643333333334,5.908636666666666,11.239326666666667,28.188333333333333,31.118333333333332
2023-10-10 13:00:00,253.39272727272729,1.740909090909091,4.5514672727272725,4.999149090909091,10.756487272727274,30.08909090909091,25.830909090909092
2023-10-10 14:00:00,269.49666666666667,1.4795,4.153363333333333,4.526375,9.462535,27.788333333333334,26.709999999999997
2023-10-10 15:00:00,247.65090909090907,1.4476363636363636,4.1412818181818185,4.487605454545454,8.457803636363636,25.60727272727273,30.012727272727272
2023-10-10 16:00:00,262.2818181818182,1.4990909090909093,4.216410909090909,4.583112727272727,9.650710909090908,25.103636363636365,30.62909090909091
2023-10-10 17:00:00,248.65666666666667,0.9135000000000001,4.251545,4.582921666666667,9.182608333333333,23.003333333333334,33.29666666666667
2023-10-10 18:00:00,233.605,0.2685,5.038614999999999,5.496701666666667,12.169345,21.278333333333332,39.54833333333333
2023-10-10 19:00:00,244.72666666666666,0.25366666666666665,6.441831666666667,6.93593,13.246185,18.945,47.22666666666667
2023-10-10 20:00:00,187.53272727272727,0.17618181818181816,8.038694545454545,8.706907272727273,20.180965454545454,17.716363636363635,53.13272727272727
2023-10-10 21:00:00,192.25666666666666,0.32016666666666665,8.915215,9.558426666666666,18.029745,17.323333333333334,56.55
2023-10-10 22:00:00,184.035,0.31466666666666665,9.871021666666667,11.013440000000001,29.448485,16.84,59.88666666666666
2023-10-10 23:00:00,214.45499999999998,0.30133333333333334,11.495981666666667,12.306115,20.641981666666666,15.985000000000001,63.84666666666667
2023-10-11 00:00:00,220.17666666666668,0.21916666666666668,11.632403333333334,12.303245,21.456413333333334,15.263333333333332,68.735
2023-10-11 01:00:00,210.79333333333335,0.28833333333333333,11.736498333333333,12.235748333333333,18.32516,14.754999999999999,69.75666666666666
2023-10-11 02:00:00,207.09833333333333,0.259,11.005279999999999,11.46487,16.681928333333335,14.198333333333332,72.66166666666666
2023-10-11 03:00:00,224.30166666666668,0.35183333333333333,10.771376666666667,11.21683,15.979121666666666,13.6,75.11999999999999
2023-10-11 04:00:00,210.76666666666668,0.4066666666666666,10.558228333333334,11.062161666666666,17.638448333333333,12.763333333333332,76.95666666666666
2023-10-11 05:00:00,196.175,0.6221666666666666,10.896166666666666,11.765613333333333,29.576939999999997,12.096666666666666,77.75
2023-10-11 06:00:00,208.20333333333335,0.597,10.516226666666666,11.829640000000001,33.69357333333333,11.705,78.43666666666667
2023-10-11 07:00:00,279.75166666666667,0.5481666666666667,9.364043333333333,10.133121666666666,24.69747,11.576666666666666,75.615
2023-10-11 08:00:00,257.035,1.0313333333333332,6.890348333333334,7.384616666666667,15.312348333333334,15.446666666666665,57.16833333333333
2023-10-11 09:00:00,274.38666666666666,1.3111666666666666,4.475051666666667,4.992478333333334,13.506731666666667,22.88,35.10333333333333
2023-10-11 10:00:00,270.3383333333333,1.6888333333333334,3.1994516666666666,3.789781666666667,12.884523333333334,26.471666666666668,24.676666666666666
2023-10-11 11:00:00,263.67,1.8960000000000001,3.3094616666666665,3.90631,15.191841666666667,28.003333333333334,19.203333333333333
2023-10-11 12:00:00,232.19285714285712,1.8800000000000001,3.7312499999999997,4.3636,15.462366071428573,29.94464285714286,16.848214285714285
2023-10-11 13:00:00,229.42727272727274,1.4398181818181819,3.376441818181818,3.9392036363636365,14.507954545454545,31.652727272727276,16.05090909090909
2023-10-11 14:00:00,228.36,1.3263333333333334,3.3565366666666665,3.965848333333333,11.796899999999999,32.138333333333335,15.889999999999999
2023-10-11 15:00:00,238.31,1.4091666666666667,3.2092016666666665,3.820355,13.459821666666667,31.34333333333333,17.016666666666666
2023-10-11 16:00:00,259.7916666666667,0.9213333333333333,3.165626666666667,3.734836666666667,13.678656666666665,27.901666666666664,21.14333333333333
2023-10-11 17:00:00,267.21,0.627,3.5887716666666667,4.1484266666666665,15.474756666666668,24.62,26.048333333333336
2023-10-11 18:00:00,255.61,0.36483333333333334,4.8742616666666665,5.571718333333333,17.930651666666666,22.326666666666664,32.468333333333334
2023-10-11 19:00:00,208.31166666666667,0.11616666666666667,5.635473333333334,6.279781666666667,17.245561666666667,20.228333333333335,37.848333333333336
2023-10-11 20:00:00,237.73,0.4761666666666667,7.074808333333333,7.734705,16.913703333333334,18.615000000000002,43.76833333333333
2023-10-11 21:00:00,256.135,0.47250000000000003,7.814620000000001,8.488653333333334,20.160713333333334,17.725,46.585
2023-10-11 22:00:00,179.42000000000002,0.5581666666666667,8.593633333333335,9.312265,20.170228333333334,17.126666666666665,52.825
2023-10-11 23:00:00,191.97666666666666,0.634,9.468338333333332,10.304043333333334,20.116918333333334,15.948333333333332,59.43
2023-10-12 00:00:00,200.08666666666667,0.4085,8.758068333333334,9.437585,17.28253,15.92,60.71
2023-10-12 01:00:00,135.03,0.6833333333333333,9.233783333333333,9.962051666666667,19.771711666666665,15.528333333333334,62.419999999999995
2023-10-12 02:00:00,185.80333333333334,0.5928333333333333,8.210091666666667,8.85495,15.663794999999999,14.71,64.87166666666667
2023-10-12 03:00:00,158.81333333333333,0.49,7.275646666666666,8.088515,21.700243333333333,13.651666666666667,67.76833333333333
2023-10-12 04:00:00,203.02,0.5950000000000001,7.620043333333333,8.1943,15.184461666666667,12.813333333333333,70.75666666666666
2023-10-12 05:00:00,220.78545454545457,0.3603636363636364,10.960365454545455,11.60897818181818,19.887296363636366,12.489090909090908,69.98363636363636
2023-10-12 06:00:00,167.40166666666667,0.4373333333333333,8.603013333333333,9.422934999999999,23.100396666666665,13.131666666666666,66.49833333333333
2023-10-12 07:00:00,234.68333333333334,0.41450000000000004,7.8137,9.465146666666667,43.437875,13.588333333333333,66.62833333333333
2023-10-12 08:00:00,118.05166666666668,0.8558333333333333,9.451236666666667,11.739006666666667,58.17086,16.04,60.47666666666667
2023-10-12 09:00:00,137.30333333333334,1.0963333333333334,11.19115,12.748795,37.36920166666666,21.15,42.67666666666666
2023-10-12 10:00:00,117.935,1.6776666666666666,12.051805,13.889460000000001,42.040321666666664,25.618333333333332,32.14
2023-10-12 11:00:00,121.89666666666668,2.3578333333333332,10.006393333333333,11.608226666666667,28.881941666666666,28.2,26.825
2023-10-12 12:00:00,109.96153846153847,3.994423076923077,5.644959615384615,7.069936538461539,23.30739423076923,27.476923076923075,25.98846153846154
2023-10-12 13:00:00,110.55333333333333,3.3728333333333333,4.858318333333333,6.323906666666667,23.979896666666665,28.061666666666667,24.16166666666667
2023-10-12 14:00:00,115.305,3.7786666666666666,4.842249999999999,6.212011666666667,22.02179,27.973333333333336,23.875
2023-10-12 15:00:00,103.36428571428571,3.255,5.206710714285714,6.977419642857143,27.258969642857146,28.339285714285715,25.855357142857144
2023-10-12 16:00:00,109.17166666666667,2.979833333333333,5.293441666666666,7.227281666666666,27.168588333333332,25.825,31.865000000000002
2023-10-12 17:00:00,152.835,1.7748333333333333,5.314663333333333,6.44878,22.271806666666667,23.685,34.40833333333333
2023-10-12 18:00:00,187.56166666666667,0.646,4.302391666666667,5.299013333333334,25.417865,22.35,38.515
2023-10-12 19:00:00,188.14666666666665,0.2841666666666667,6.825073333333333,7.751623333333333,22.76526,20.533333333333335,45.745
2023-10-12 20:00:00,189.14833333333334,0.2561666666666667,7.294926666666667,8.011231666666667,17.782188333333334,19.366666666666667,48.47666666666667
2023-10-12 21:00:00,162.09833333333333,0.5223333333333333,8.845175000000001,9.485263333333334,18.071096666666666,18.403333333333332,53.330000000000005
2023-10-12 22:00:00,170.95166666666668,0.7528333333333334,11.353406666666666,12.302623333333335,23.944493333333334,17.938333333333333,56.80833333333333
2023-10-12 23:00:00,148.60333333333335,0.6465,10.297601666666667,11.154796666666666,22.522209999999998,17.846666666666668,57.575
2023-10-13 00:00:00,160.64,0.5691666666666666,11.020175,11.814853333333334,20.72453,17.643333333333334,57.42333333333333
2023-10-13 01:00:00,243.55,0.4056666666666667,11.327916666666665,12.103501666666666,21.937085000000003,18.1,60.225
2023-10-13 02:00:00,183.77333333333334,0.32266666666666666,9.921798333333333,10.813395000000002,23.46574,18.055,59.56666666666667
2023-10-13 03:00:00,214.50666666666666,0.2625,10.027218333333334,10.764125,19.757188333333332,17.773333333333333,58.745
2023-10-13 04:00:00,248.69500000000002,0.4421666666666667,9.143126666666666,10.047516666666667,20.518649999999997,16.926666666666666,56.943333333333335
2023-10-13 05:00:00,268.27833333333336,1.053,7.6417383333333335,8.446186666666668,20.175316666666667,16.523333333333333,56.99666666666667
2023-10-13 06:00:00,240.47833333333335,0.8258333333333333,9.05303,10.03778,25.335368333333335,15.988333333333333,60.568333333333335
2023-10-13 07:00:00,234.895,1.1218333333333335,9.662785000000001,10.636683333333334,25.028171666666665,15.461666666666668,63.76833333333333
2023-10-13 08:00:00,190.005,1.6840000000000002,9.010485,9.98487,28.13427,16.823333333333334,58.26
2023-10-13 09:00:00,189.80333333333334,1.9991666666666668,9.040058333333333,9.78025,20.846941666666666,21.91,42.735
2023-10-13 10:00:00,182.54500000000002,1.9901666666666666,5.4578999999999995,6.120721666666666,15.61055,24.834999999999997,33.181666666666665
